".id"	"name"	"longitude"	"latitude"	"issues"	"prov"	"key"	"scientificName"	"datasetKey"	"publishingOrgKey"	"installationKey"	"publishingCountry"	"protocol"	"lastCrawled"	"lastParsed"	"crawlId"	"basisOfRecord"	"taxonKey"	"kingdomKey"	"phylumKey"	"classKey"	"orderKey"	"familyKey"	"genusKey"	"speciesKey"	"acceptedTaxonKey"	"acceptedScientificName"	"kingdom"	"phylum"	"order"	"family"	"genus"	"species"	"genericName"	"specificEpithet"	"taxonRank"	"taxonomicStatus"	"elevation"	"year"	"month"	"day"	"eventDate"	"lastInterpreted"	"license"	"geodeticDatum"	"class"	"countryCode"	"country"	"catalogNumber"	"recordedBy"	"institutionCode"	"locality"	"gbifID"	"collectionCode"	"occurrenceID"	"identifiedBy"	"coordinateUncertaintyInMeters"	"stateProvince"	"modified"	"references"	"rightsHolder"	"institutionID"	"county"	"language"	"type"	"preparations"	"occurrenceStatus"	"vernacularName"	"identifier"	"acceptedNameUsage"	"informationWithheld"	"nomenclaturalCode"	"higherGeography"	"georeferencedBy"	"georeferenceVerificationStatus"	"verbatimSRS"	"datasetName"	"materialSampleID"	"parentNameUsageID"	"disposition"	"acceptedNameUsageID"	"ownerInstitutionCode"	"datasetID"	"samplingProtocol"	"bibliographicCitation"	"accessRights"	"collectionID"	"higherClassification"	"parentNameUsage"	"dateIdentified"	"dataGeneralizations"	"municipality"	"associatedReferences"	"taxonID"	"occurrenceRemarks"	"nameAccordingTo"	"footprintWKT"	"footprintSRS"	"rights"	"continent"	"individualCount"	"elevationAccuracy"	"habitat"	"verbatimEventDate"	"otherCatalogNumbers"	"identificationID"	"locationAccordingTo"	"verbatimElevation"	"recordNumber"	"verbatimLocality"	"verbatimCoordinateSystem"	"establishmentMeans"	"georeferenceRemarks"	"depth"	"depthAccuracy"	"fieldNotes"	"identificationRemarks"	"organismQuantity"	"eventID"	"fieldNumber"	"eventRemarks"	"higherGeographyID"	"organismQuantityType"	"coordinatePrecision"	"georeferencedDate"	"georeferenceProtocol"	"parentEventID"	"georeferenceSources"	"endDayOfYear"	"startDayOfYear"	"identificationVerificationStatus"	"infraspecificEpithet"	"organismRemarks"	"identificationQualifier"
"Lens_nigricans"	"Lens nigricans Godr."	5.77029	43.26866	"gass84"	"gbif"	"1118317601"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:47:05.578+0000"	"2015-07-17T23:04:15.648+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2015	3	5	2015-03-05	"2018-12-08T08:41:47.888+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"2110639"	"NOBLE Virgile (Conservatoire Botanique National Méditerranéen de Porquerolles (CBNMed))"	NA	NA	"1118317601"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/aef1cd19-b4fe-440d-8d50-70a030ef09e4"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"16630512"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"CUGES-LES-PINS"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	23.140829	40.51556	"cdround,gass84"	"gbif"	"1839035222"	"Lens nigricans Godr."	"85714c48-f762-11e1-a439-00145eb45e9a"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"60454014-f762-11e1-a439-00145eb45e9a"	"DE"	"BIOCASE"	"2019-05-29T11:32:17.545+0000"	"2018-04-27T17:41:33.328+0000"	84	"PRESERVED_SPECIMEN"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	185	2015	4	22	2015-04-22	"2018-12-24T21:01:55.931+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"GR"	"Greece"	"B 10 0682001"	"Willing,R. & Willing,E."	"B"	"Thessaloniki, Peristera"	"1839035222"	"Herbarium Berolinense"	"http://herbarium.bgbm.org/object/B100682001"	"E.Willing"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	24.50111	41.28833	"cdround,gass84"	"gbif"	"1839035274"	"Lens nigricans Godr."	"85714c48-f762-11e1-a439-00145eb45e9a"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"60454014-f762-11e1-a439-00145eb45e9a"	"DE"	"BIOCASE"	"2019-05-29T11:32:17.197+0000"	"2018-04-27T17:41:33.373+0000"	84	"PRESERVED_SPECIMEN"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	253	2015	5	22	2015-05-22	"2018-12-24T21:01:55.982+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"GR"	"Greece"	"B 10 0682005"	"Willing,R. & Willing,E."	"B"	"Drama, N Paranesti"	"1839035274"	"Herbarium Berolinense"	"http://herbarium.bgbm.org/object/B100682005"	"E.Willing"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	24.782499	41.107498	"cdround,gass84"	"gbif"	"1839035282"	"Lens nigricans Godr."	"85714c48-f762-11e1-a439-00145eb45e9a"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"60454014-f762-11e1-a439-00145eb45e9a"	"DE"	"BIOCASE"	"2019-05-29T11:32:16.738+0000"	"2018-04-27T17:41:33.390+0000"	84	"PRESERVED_SPECIMEN"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	275	2015	5	9	2015-05-09	"2018-12-24T21:01:55.940+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"GR"	"Greece"	"B 10 0682002"	"Willing,R. & Willing,E."	"B"	"Xanthi, N Galani"	"1839035282"	"Herbarium Berolinense"	"http://herbarium.bgbm.org/object/B100682002"	"E.Willing"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	24.746389	41.133888	"cdround,gass84"	"gbif"	"1839035356"	"Lens nigricans Godr."	"85714c48-f762-11e1-a439-00145eb45e9a"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"60454014-f762-11e1-a439-00145eb45e9a"	"DE"	"BIOCASE"	"2019-05-29T11:32:17.264+0000"	"2018-04-27T17:41:33.456+0000"	84	"PRESERVED_SPECIMEN"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	575	2015	5	10	2015-05-10	"2018-12-24T21:01:55.985+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"GR"	"Greece"	"B 10 0682003"	"Willing,R. & Willing,E."	"B"	"Xanthi, NW Galani"	"1839035356"	"Herbarium Berolinense"	"http://herbarium.bgbm.org/object/B100682003"	"E.Willing"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	24.02417	41.362782	"cdround,gass84"	"gbif"	"1839035449"	"Lens nigricans Godr."	"85714c48-f762-11e1-a439-00145eb45e9a"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"60454014-f762-11e1-a439-00145eb45e9a"	"DE"	"BIOCASE"	"2019-05-29T11:32:17.026+0000"	"2018-04-27T17:41:33.562+0000"	84	"PRESERVED_SPECIMEN"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	729	2015	5	27	2015-05-27	"2018-12-24T21:01:55.946+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"GR"	"Greece"	"B 10 0682007"	"Willing,R. & Willing,E."	"B"	"Drama, NO Volakas"	"1839035449"	"Herbarium Berolinense"	"http://herbarium.bgbm.org/object/B100682007"	"E.Willing"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	24.46583	41.33083	"cdround,gass84"	"gbif"	"1839035320"	"Lens nigricans Godr."	"85714c48-f762-11e1-a439-00145eb45e9a"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"60454014-f762-11e1-a439-00145eb45e9a"	"DE"	"BIOCASE"	"2019-05-29T11:32:17.648+0000"	"2018-04-27T17:41:33.422+0000"	84	"PRESERVED_SPECIMEN"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	316	2015	5	23	2015-05-23	"2018-12-24T21:01:55.923+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"GR"	"Greece"	"B 10 0682006"	"Willing,R. & Willing,E."	"B"	"Drama, NW Paranesti"	"1839035320"	"Herbarium Berolinense"	"http://herbarium.bgbm.org/object/B100682006"	"E.Willing"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	24.90694	40.969719	"cdround,gass84"	"gbif"	"1839035317"	"Lens nigricans Godr."	"85714c48-f762-11e1-a439-00145eb45e9a"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"60454014-f762-11e1-a439-00145eb45e9a"	"DE"	"BIOCASE"	"2019-05-29T11:32:16.996+0000"	"2018-04-27T17:41:33.423+0000"	84	"PRESERVED_SPECIMEN"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	11	2015	5	14	2015-05-14	"2018-12-24T21:01:56.030+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"GR"	"Greece"	"B 10 0682009"	"Willing,R. & Willing,E."	"B"	"Xanthi, Mangana"	"1839035317"	"Herbarium Berolinense"	"http://herbarium.bgbm.org/object/B100682009"	"E.Willing"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	25.424999	41.17083	"cdround,gass84"	"gbif"	"1839035293"	"Lens nigricans Godr."	"85714c48-f762-11e1-a439-00145eb45e9a"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"60454014-f762-11e1-a439-00145eb45e9a"	"DE"	"BIOCASE"	"2019-05-29T11:32:17.045+0000"	"2018-04-27T17:41:33.395+0000"	84	"PRESERVED_SPECIMEN"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	165	2015	5	3	2015-05-03	"2018-12-24T21:01:56.019+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"GR"	"Greece"	"B 10 0682010"	"Willing,R. & Willing,E."	"B"	"Rodopi, N Komotini"	"1839035293"	"Herbarium Berolinense"	"http://herbarium.bgbm.org/object/B100682010"	"E.Willing"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	24.593889	41.058331	"cdround,gass84"	"gbif"	"1839035127"	"Lens nigricans Godr."	"85714c48-f762-11e1-a439-00145eb45e9a"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"60454014-f762-11e1-a439-00145eb45e9a"	"DE"	"BIOCASE"	"2019-05-29T11:32:17.235+0000"	"2018-04-27T17:41:33.212+0000"	84	"PRESERVED_SPECIMEN"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	365	2015	5	20	2015-05-20	"2018-12-24T21:01:55.988+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"GR"	"Greece"	"B 10 0682008"	"Willing,R. & Willing,E."	"B"	"Kavala, SO Dysvato"	"1839035127"	"Herbarium Berolinense"	"http://herbarium.bgbm.org/object/B100682008"	"E.Willing"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	-0.25	40.58	"gass84"	"gbif"	"1501568778"	"Lens nigricans Godr."	"95e635d4-f762-11e1-a439-00145eb45e9a"	"ebda1cab-dda8-418b-8f25-df1e71ff5bc2"	"2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6"	"ES"	"DWC_ARCHIVE"	"2017-10-20T08:28:58.115+0000"	"2017-05-09T14:53:11.060+0000"	15	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2015	5	5	2015-05-05	"2018-12-08T12:35:44.512+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"ES"	"Spain"	"1709843"	"C. Viedma Gil de Bergara | J. R. Nebot CerdÃ "	"BDBCV"	NA	"1501568778"	"BDBCV-General"	"BDBCV:BDBCV-General:1709843"	"C. Viedma Gil de Bergara | J. R. Nebot CerdÃ "	707	"Castellon"	NA	NA	NA	NA	NA	"Es"	NA	NA	NA	NA	"BDBCV:BDBCV-General:1709843"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"CINCTORRES"	NA	NA	NA	NA	NA	NA	NA	"EUROPE"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	24.881109	41.14444	"cdround,gass84"	"gbif"	"1839035308"	"Lens nigricans Godr."	"85714c48-f762-11e1-a439-00145eb45e9a"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"60454014-f762-11e1-a439-00145eb45e9a"	"DE"	"BIOCASE"	"2019-05-29T11:32:17.072+0000"	"2018-04-27T17:41:33.410+0000"	84	"PRESERVED_SPECIMEN"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	150	2015	5	13	2015-05-13	"2018-12-24T21:01:56.057+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"GR"	"Greece"	"B 10 0682004"	"Willing,R. & Willing,E."	"B"	"Xanthi, N Xanthi"	"1839035308"	"Herbarium Berolinense"	"http://herbarium.bgbm.org/object/B100682004"	"E.Willing"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	9.69222	37.13889	"cudc,gass84"	"gbif"	"1452654169"	"Lens nigricans Godr."	"baa86fb2-7346-4507-a34f-44e4c1bd0d57"	"b2dbd210-90c2-11df-86a3-b8a03c50a862"	"6066845e-f762-11e1-a439-00145eb45e9a"	"FR"	"TAPIR"	"2019-01-04T04:39:57.830+0000"	"2017-03-29T13:46:36.235+0000"	85	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2014	3	29	2014-03-29	"2018-12-23T06:15:12.749+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TN"	"Tunisia"	"2410444"	"Optima ITER"	"http://www.tela-botanica.org"	NA	"1452654169"	"cel"	"urn:lsid:tela-botanica.org:cel:2410444"	"Optima ITER"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"2014-03-29T00:00:00"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	5.43919	44.1769	""	"gbif"	"1873872304"	"Lens nigricans Godr."	"4ebe5835-851f-43fd-beed-afade357bfc7"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"07ea29ef-e386-4278-ae0f-095778a1b061"	"FR"	"DWC_ARCHIVE"	"2018-07-05T12:42:32.740+0000"	"2018-07-05T12:42:32.770+0000"	1	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2014	7	8	2014-07-08	"2018-12-07T10:50:43.598+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	NA	"AMIET Jean-Louis"	NA	NA	"1873872304"	NA	"10kmL93E089N634_56_2_CBNA_6251210"	NA	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"10kmL93E089N634_56_2_CBNA_6251210"	NA	NA	NA	NA	NA	NA	NA	"Observations floristiques floutées issues de la base de données flore du Conservatoire botanique national alpin"	NA	NA	NA	NA	NA	"52F0B9C9-524B-2F80-E053-2614A8C04BB2"	NA	NA	NA	NA	NA	NA	NA	"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP diffusion rules"	NA	NA	"105454"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	5.43919	44.1769	""	"gbif"	"1862330756"	"Lens nigricans Godr."	"662a5899-42ba-4ca3-b075-c51d45516ba1"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"07ea29ef-e386-4278-ae0f-095778a1b061"	"FR"	"DWC_ARCHIVE"	"2018-07-04T15:26:56.753+0000"	"2018-07-04T15:27:31.064+0000"	1	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2014	7	2	2014-07-02	"2018-12-09T09:16:03.778+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	NA	"Joel MATHIEU"	NA	NA	"1862330756"	NA	"10kmL93E089N634_953_1_40361"	NA	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"10kmL93E089N634_953_1_40361"	NA	NA	NA	NA	NA	NA	NA	"Données Vigie-Flore"	NA	NA	NA	NA	NA	"4A9DDA1F-B8B7-3E13-E053-2614A8C02B7C"	NA	NA	NA	NA	NA	NA	NA	"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP diffusion rules"	NA	NA	"129255"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
